,driver,lap,trackStatus,position,grid,performance,trackTemp,airTemp,raining,tyre,tyreLap,track,team,driverPrev,teamPrev,driverNext,teamNext
65,2,66,0,10,10,0,38.2,24.2,0.0,3,65,9,7,7,7,25,7
1221,29,66,0,11,11,0,37.1,24.1,0.0,3,65,9,7,5,5,2,5
813,21,66,0,12,12,0,36.6,23.8,0.0,3,65,9,5,5,5,29,5
745,20,66,0,13,13,0,36.8,23.9,0.0,3,65,9,5,14,14,21,14
1153,27,66,0,14,14,0,37.1,24.1,0.0,2,65,9,14,8,8,20,8
133,3,66,0,15,15,0,36.7,23.9,0.0,3,68,9,8,12,12,27,12
201,4,66,0,16,16,0,33.4,24.2,0.0,2,65,9,12,13,13,3,13
269,6,66,0,17,17,0,37.2,23.7,0.0,3,65,9,13,12,12,4,12
609,15,66,0,18,18,0,36.8,23.9,0.0,2,65,9,12,14,14,6,14
1085,26,66,0,19,19,0,38.4,24.3,0.0,2,65,9,14,13,13,15,13
473,10,66,0,20,20,0,37.1,24.1,0.0,0,64,9,13,8,8,26,8
406,9,67,0,1,1,0,36.8,23.9,0.0,3,69,9,8,4,4,9,4
882,22,67,0,2,2,0,36.6,23.8,0.0,3,69,9,4,4,4,9,4
1358,31,67,0,3,3,0,36.6,23.8,0.0,3,69,9,4,6,6,22,6
678,16,67,0,4,4,0,36.4,23.5,0.0,3,69,9,6,10,10,31,10
1290,30,67,0,5,5,0,36.6,23.8,0.0,2,69,9,10,6,6,16,6
338,8,67,0,6,6,0,36.6,23.8,0.0,3,69,9,6,11,11,30,11
542,11,67,0,7,7,0,36.8,23.9,0.0,3,69,9,11,10,10,8,10
950,23,67,0,8,8,0,36.4,23.5,0.0,2,69,9,10,11,11,11,11
1018,25,67,0,9,9,0,36.7,23.9,0.0,3,69,9,11,7,7,23,7
66,2,67,0,10,10,0,38.2,24.2,0.0,3,66,9,7,7,7,25,7
1222,29,67,0,11,11,0,37.1,24.1,0.0,3,66,9,7,5,5,2,5
814,21,67,0,12,12,0,36.6,23.8,0.0,3,66,9,5,5,5,29,5
746,20,67,0,13,13,0,36.8,23.9,0.0,3,66,9,5,14,14,21,14
1154,27,67,0,14,14,0,37.1,24.1,0.0,2,66,9,14,8,8,20,8
134,3,67,0,15,15,0,36.7,23.9,0.0,3,69,9,8,12,12,27,12
202,4,67,0,16,16,0,33.4,24.2,0.0,2,66,9,12,13,13,3,13
270,6,67,0,17,17,0,37.2,23.7,0.0,3,66,9,13,12,12,4,12
610,15,67,0,18,18,0,36.8,23.9,0.0,2,66,9,12,14,14,6,14
1086,26,67,0,19,19,0,38.4,24.3,0.0,2,66,9,14,13,13,15,13
474,10,67,0,20,20,0,37.1,24.1,0.0,0,65,9,13,8,8,26,8
407,9,68,0,1,1,0,36.8,23.9,0.0,3,70,9,8,4,4,9,4
883,22,68,0,2,2,0,36.6,23.8,0.0,3,70,9,4,4,4,9,4
1359,31,68,0,3,3,0,36.6,23.8,0.0,3,70,9,4,6,6,22,6
679,16,68,0,4,4,0,36.4,23.5,0.0,3,70,9,6,10,10,31,10
1291,30,68,0,5,5,0,36.6,23.8,0.0,2,70,9,10,6,6,16,6
339,8,68,0,6,6,0,36.6,23.8,0.0,3,70,9,6,11,11,30,11
543,11,68,0,7,7,0,36.8,23.9,0.0,3,70,9,11,10,10,8,10
951,23,68,0,8,8,0,36.4,23.5,0.0,2,70,9,10,11,11,11,11
1019,25,68,0,9,9,0,36.7,23.9,0.0,3,70,9,11,7,7,23,7
67,2,68,0,10,10,0,38.2,24.2,0.0,3,67,9,7,7,7,25,7
1223,29,68,0,11,11,0,37.1,24.1,0.0,3,67,9,7,5,5,2,5
815,21,68,0,12,12,0,36.6,23.8,0.0,3,67,9,5,5,5,29,5
747,20,68,0,13,13,0,36.8,23.9,0.0,3,67,9,5,14,14,21,14
1155,27,68,0,14,14,0,37.1,24.1,0.0,2,67,9,14,8,8,20,8
135,3,68,0,15,15,0,36.7,23.9,0.0,3,70,9,8,12,12,27,12
203,4,68,0,16,16,0,33.4,24.2,0.0,2,67,9,12,13,13,3,13
271,6,68,0,17,17,0,37.2,23.7,0.0,3,67,9,13,12,12,4,12
611,15,68,0,18,18,0,36.8,23.9,0.0,2,67,9,12,14,14,6,14
1087,26,68,0,19,19,0,38.4,24.3,0.0,2,67,9,14,13,13,15,13
475,10,68,0,20,20,0,37.1,24.1,0.0,0,66,9,13,8,8,26,8
1365,9,69,0,1,1,0,36.8,23.9,0.0,3,71,9,8,4,4,9,4
1372,22,69,0,2,2,0,36.6,23.8,0.0,3,71,9,4,4,4,9,4
1379,31,69,0,3,3,0,36.6,23.8,0.0,3,71,9,4,6,6,22,6
1369,16,69,0,4,4,0,36.4,23.5,0.0,3,71,9,6,10,10,31,10
1378,30,69,0,5,5,0,36.6,23.8,0.0,2,71,9,10,6,6,16,6
1364,8,69,0,6,6,0,36.6,23.8,0.0,3,71,9,6,11,11,30,11
1367,11,69,0,7,7,0,36.8,23.9,0.0,3,71,9,11,10,10,8,10
1373,23,69,0,8,8,0,36.4,23.5,0.0,2,71,9,10,11,11,11,11
1374,25,69,0,9,9,0,36.7,23.9,0.0,3,71,9,11,7,7,23,7
1360,2,69,0,10,10,0,38.2,24.2,0.0,3,68,9,7,7,7,25,7
1377,29,69,0,11,11,0,37.1,24.1,0.0,3,68,9,7,5,5,2,5
1371,21,69,0,12,12,0,36.6,23.8,0.0,3,68,9,5,5,5,29,5
1370,20,69,0,13,13,0,36.8,23.9,0.0,3,68,9,5,14,14,21,14
1376,27,69,0,14,14,0,37.1,24.1,0.0,2,68,9,14,8,8,20,8
1361,3,69,0,15,15,0,36.7,23.9,0.0,3,71,9,8,12,12,27,12
1362,4,69,0,16,16,0,33.4,24.2,0.0,2,68,9,12,13,13,3,13
1363,6,69,0,17,17,0,37.2,23.7,0.0,3,68,9,13,12,12,4,12
1368,15,69,0,18,18,0,36.8,23.9,0.0,2,68,9,12,14,14,6,14
1375,26,69,0,19,19,0,38.4,24.3,0.0,2,68,9,14,13,13,15,13
1366,10,69,0,20,20,0,37.1,24.1,0.0,0,67,9,13,8,8,26,8
