,driver,lap,trackStatus,position,grid,performance,trackTemp,airTemp,raining,tyre,tyreLap,track,team,driverPrev,teamPrev,driverNext,teamNext
125,3,58,0,16.147262573242188,15,0,36.7,23.9,0.0,3,60,9,8,13,13,4,12
465,10,58,0,16.219778060913086,20,0,37.1,24.1,0.0,0,56,9,13,8,8,3,8
398,9,59,0,7.764434814453125,1,0,36.8,23.9,0.0,3,61,9,8,4,4,9,4
874,22,59,0,8.452640533447266,2,0,36.6,23.8,0.0,3,61,9,4,6,6,9,4
670,16,59,0,8.591585159301758,4,0,36.4,23.5,0.0,3,61,9,6,4,4,22,10
1350,31,59,0,8.986932754516602,3,0,36.6,23.8,0.0,3,61,9,4,6,6,16,6
330,8,59,0,9.26694107055664,6,0,36.6,23.8,0.0,3,61,9,6,11,11,31,11
534,11,59,0,9.376649856567383,7,0,36.8,23.9,0.0,3,61,9,11,10,10,8,10
1282,30,59,0,9.77059555053711,5,0,36.6,23.8,0.0,2,61,9,10,10,10,11,6
942,23,59,0,9.843988418579102,8,0,36.4,23.5,0.0,2,61,9,10,11,11,30,11
1010,25,59,0,10.523983001708984,9,0,36.7,23.9,0.0,3,61,9,11,7,7,23,7
1214,29,59,0,10.620002746582031,11,0,37.1,24.1,0.0,3,58,9,7,7,7,25,5
58,2,59,0,11.219548225402832,10,0,38.2,24.2,0.0,3,58,9,7,5,5,29,7
806,21,59,0,11.29630184173584,12,0,36.6,23.8,0.0,3,58,9,5,5,5,2,5
738,20,59,0,15.272340774536133,13,0,36.8,23.9,0.0,3,58,9,5,13,13,21,14
262,6,59,0,15.872589111328125,17,0,37.2,23.7,0.0,3,58,9,13,14,14,20,12
1078,26,59,0,16.001445770263672,19,0,38.4,24.3,0.0,2,58,9,14,12,12,6,13
602,15,59,0,16.064178466796875,18,0,36.8,23.9,0.0,2,58,9,12,14,14,26,14
1146,27,59,0,16.1099853515625,14,0,37.1,24.1,0.0,2,58,9,14,8,8,15,8
126,3,59,0,16.17996597290039,15,0,36.7,23.9,0.0,3,61,9,8,12,12,27,12
194,4,59,0,16.192550659179688,16,0,33.4,24.2,0.0,2,58,9,12,13,13,3,13
466,10,59,0,16.243419647216797,20,0,37.1,24.1,0.0,0,57,9,13,8,8,4,8
399,9,60,0,8.151865005493164,1,0,36.8,23.9,0.0,3,62,9,8,4,4,9,4
875,22,60,0,8.753873825073242,2,0,36.6,23.8,0.0,3,62,9,4,6,6,9,4
671,16,60,0,8.871000289916992,4,0,36.4,23.5,0.0,3,62,9,6,4,4,22,10
1351,31,60,0,9.217058181762695,3,0,36.6,23.8,0.0,3,62,9,4,6,6,16,6
331,8,60,0,9.504785537719727,6,0,36.6,23.8,0.0,3,62,9,6,11,11,31,11
535,11,60,0,9.608654022216797,7,0,36.8,23.9,0.0,3,62,9,11,10,10,8,10
1283,30,60,0,9.9365234375,5,0,36.6,23.8,0.0,2,62,9,10,10,10,11,6
943,23,60,0,9.956122398376465,8,0,36.4,23.5,0.0,2,62,9,10,11,11,30,11
1011,25,60,0,10.5410737991333,9,0,36.7,23.9,0.0,3,62,9,11,7,7,23,7
1215,29,60,0,10.646066665649414,11,0,37.1,24.1,0.0,3,59,9,7,5,5,25,5
807,21,60,0,11.389820098876953,12,0,36.6,23.8,0.0,3,59,9,5,7,7,29,5
59,2,60,0,11.432799339294434,10,0,38.2,24.2,0.0,3,59,9,7,5,5,21,7
739,20,60,0,13.925093650817871,13,0,36.8,23.9,0.0,3,59,9,5,13,13,2,14
263,6,60,0,15.895363807678223,17,0,37.2,23.7,0.0,3,59,9,13,14,14,20,12
1079,26,60,0,16.013423919677734,19,0,38.4,24.3,0.0,2,59,9,14,12,12,6,13
603,15,60,0,16.043994903564453,18,0,36.8,23.9,0.0,2,59,9,12,14,14,26,14
1147,27,60,0,16.094594955444336,14,0,37.1,24.1,0.0,2,59,9,14,8,8,15,8
127,3,60,0,16.20808219909668,15,0,36.7,23.9,0.0,3,62,9,8,12,12,27,12
195,4,60,0,16.245269775390625,16,0,33.4,24.2,0.0,2,59,9,12,13,13,3,13
467,10,60,0,16.295902252197266,20,0,37.1,24.1,0.0,0,58,9,13,8,8,4,8
400,9,61,0,8.568872451782227,1,0,36.8,23.9,0.0,3,63,9,8,4,4,9,4
876,22,61,0,9.071001052856445,2,0,36.6,23.8,0.0,3,63,9,4,6,6,9,4
672,16,61,0,9.169562339782715,4,0,36.4,23.5,0.0,3,63,9,6,4,4,22,10
1352,31,61,0,9.454435348510742,3,0,36.6,23.8,0.0,3,63,9,4,6,6,16,6
332,8,61,0,9.742085456848145,6,0,36.6,23.8,0.0,3,63,9,6,11,11,31,11
536,11,61,0,9.835545539855957,7,0,36.8,23.9,0.0,3,63,9,11,10,10,8,10
944,23,61,0,10.057039260864258,8,0,36.4,23.5,0.0,2,63,9,10,10,10,11,11
1284,30,61,0,10.090558052062988,5,0,36.6,23.8,0.0,2,63,9,10,11,11,23,6
1012,25,61,0,10.568206787109375,9,0,36.7,23.9,0.0,3,63,9,11,7,7,30,7
1216,29,61,0,10.646421432495117,11,0,37.1,24.1,0.0,3,60,9,7,5,5,25,5
808,21,61,0,11.391061782836914,12,0,36.6,23.8,0.0,3,60,9,5,7,7,29,5
60,2,61,0,11.569306373596191,10,0,38.2,24.2,0.0,3,60,9,7,5,5,21,7
740,20,61,0,15.31867504119873,13,0,36.8,23.9,0.0,3,60,9,5,13,13,2,14
264,6,61,0,15.90633773803711,17,0,37.2,23.7,0.0,3,60,9,13,14,14,20,12
1080,26,61,0,15.928400993347168,19,0,38.4,24.3,0.0,2,60,9,14,12,12,6,13
604,15,61,0,16.025354385375977,18,0,36.8,23.9,0.0,2,60,9,12,14,14,26,14
1148,27,61,0,16.112009048461914,14,0,37.1,24.1,0.0,2,60,9,14,8,8,15,8
128,3,61,0,16.23422622680664,15,0,36.7,23.9,0.0,3,63,9,8,12,12,27,12
196,4,61,0,16.285228729248047,16,0,33.4,24.2,0.0,2,60,9,12,13,13,3,13
468,10,61,0,16.325973510742188,20,0,37.1,24.1,0.0,0,59,9,13,8,8,4,8
401,9,62,0,9.022160530090332,1,0,36.8,23.9,0.0,3,64,9,8,4,4,9,4
877,22,62,0,9.40113353729248,2,0,36.6,23.8,0.0,3,64,9,4,6,6,9,4
673,16,62,0,9.480215072631836,4,0,36.4,23.5,0.0,3,64,9,6,4,4,22,10
1353,31,62,0,9.695456504821777,3,0,36.6,23.8,0.0,3,64,9,4,6,6,16,6
333,8,62,0,9.96674919128418,6,0,36.6,23.8,0.0,3,64,9,6,11,11,31,11
537,11,62,0,10.048383712768555,7,0,36.8,23.9,0.0,3,64,9,11,10,10,8,10
945,23,62,0,10.195072174072266,8,0,36.4,23.5,0.0,2,64,9,10,10,10,11,11
1285,30,62,0,10.208662986755371,5,0,36.6,23.8,0.0,2,64,9,10,11,11,23,6
1013,25,62,0,10.584869384765625,9,0,36.7,23.9,0.0,3,64,9,11,7,7,30,7
1217,29,62,0,10.66722583770752,11,0,37.1,24.1,0.0,3,61,9,7,5,5,25,5
809,21,62,0,11.4669828414917,12,0,36.6,23.8,0.0,3,61,9,5,7,7,29,5
61,2,62,0,11.72461986541748,10,0,38.2,24.2,0.0,3,61,9,7,5,5,21,7
741,20,62,0,14.163241386413574,13,0,36.8,23.9,0.0,3,61,9,5,13,13,2,14
265,6,62,0,15.939536094665527,17,0,37.2,23.7,0.0,3,61,9,13,14,14,20,12
1081,26,62,0,15.946378707885742,19,0,38.4,24.3,0.0,2,61,9,14,12,12,6,13
605,15,62,0,16.03272247314453,18,0,36.8,23.9,0.0,2,61,9,12,14,14,26,14
1149,27,62,0,16.151643753051758,14,0,37.1,24.1,0.0,2,61,9,14,8,8,15,8
129,3,62,0,16.287208557128906,15,0,36.7,23.9,0.0,3,64,9,8,12,12,27,12
197,4,62,0,16.331905364990234,16,0,33.4,24.2,0.0,2,61,9,12,13,13,3,13
469,10,62,0,16.374618530273438,20,0,37.1,24.1,0.0,0,60,9,13,8,8,4,8
402,9,63,0,9.48922061920166,1,0,36.8,23.9,0.0,3,65,9,8,4,4,9,4
878,22,63,0,9.733797073364258,2,0,36.6,23.8,0.0,3,65,9,4,6,6,9,4
674,16,63,0,9.79416561126709,4,0,36.4,23.5,0.0,3,65,9,6,4,4,22,10
1354,31,63,0,9.935120582580566,3,0,36.6,23.8,0.0,3,65,9,4,6,6,16,6
334,8,63,0,10.171874046325684,6,0,36.6,23.8,0.0,3,65,9,6,11,11,31,11
538,11,63,0,10.241567611694336,7,0,36.8,23.9,0.0,3,65,9,11,10,10,8,10
946,23,63,0,10.296280860900879,8,0,36.4,23.5,0.0,2,65,9,10,10,10,11,11
1286,30,63,0,10.342473030090332,5,0,36.6,23.8,0.0,2,65,9,10,11,11,23,6
1014,25,63,0,10.623601913452148,9,0,36.7,23.9,0.0,3,65,9,11,7,7,30,7
1218,29,63,0,10.715194702148438,11,0,37.1,24.1,0.0,3,62,9,7,5,5,25,5
810,21,63,0,11.33005142211914,12,0,36.6,23.8,0.0,3,62,9,5,7,7,29,5
62,2,63,0,11.992162704467773,10,0,38.2,24.2,0.0,3,62,9,7,5,5,21,7
742,20,63,0,15.418061256408691,13,0,36.8,23.9,0.0,3,62,9,5,14,14,2,14
1082,26,63,0,15.926482200622559,19,0,38.4,24.3,0.0,2,62,9,14,13,13,20,13
266,6,63,0,15.98128890991211,17,0,37.2,23.7,0.0,3,62,9,13,12,12,26,12
606,15,63,0,16.046825408935547,18,0,36.8,23.9,0.0,2,62,9,12,14,14,6,14
1150,27,63,0,16.210031509399414,14,0,37.1,24.1,0.0,2,62,9,14,8,8,15,8
130,3,63,0,16.346084594726562,15,0,36.7,23.9,0.0,3,65,9,8,12,12,27,12
198,4,63,0,16.39072036743164,16,0,33.4,24.2,0.0,2,62,9,12,13,13,3,13
470,10,63,0,16.42300796508789,20,0,37.1,24.1,0.0,0,61,9,13,8,8,4,8
403,9,64,0,9.960199356079102,1,0,36.8,23.9,0.0,3,66,9,8,4,4,9,4
879,22,64,0,10.058822631835938,2,0,36.6,23.8,0.0,3,66,9,4,6,6,9,4
675,16,64,0,10.103866577148438,4,0,36.4,23.5,0.0,3,66,9,6,4,4,22,10
1355,31,64,0,10.169617652893066,3,0,36.6,23.8,0.0,3,66,9,4,6,6,16,6
335,8,64,0,10.357820510864258,6,0,36.6,23.8,0.0,3,66,9,6,11,11,31,11
539,11,64,0,10.41734504699707,7,0,36.8,23.9,0.0,3,66,9,11,10,10,8,10
1287,30,64,0,10.434372901916504,5,0,36.6,23.8,0.0,2,66,9,10,10,10,11,6
947,23,64,0,10.437032699584961,8,0,36.4,23.5,0.0,2,66,9,10,11,11,30,11
1015,25,64,0,10.657025337219238,9,0,36.7,23.9,0.0,3,66,9,11,7,7,23,7
1219,29,64,0,10.748045921325684,11,0,37.1,24.1,0.0,3,63,9,7,5,5,25,5
811,21,64,0,11.387758255004883,12,0,36.6,23.8,0.0,3,63,9,5,7,7,29,5
63,2,64,0,12.143743515014648,10,0,38.2,24.2,0.0,3,63,9,7,5,5,21,7
743,20,64,0,14.427578926086426,13,0,36.8,23.9,0.0,3,63,9,5,14,14,2,14
1083,26,64,0,15.933464050292969,19,0,38.4,24.3,0.0,2,63,9,14,13,13,20,13
267,6,64,0,16.038516998291016,17,0,37.2,23.7,0.0,3,63,9,13,12,12,26,12
607,15,64,0,16.109375,18,0,36.8,23.9,0.0,2,63,9,12,14,14,6,14
1151,27,64,0,16.28987693786621,14,0,37.1,24.1,0.0,2,63,9,14,8,8,15,8
131,3,64,0,16.41994857788086,15,0,36.7,23.9,0.0,3,66,9,8,12,12,27,12
199,4,64,0,16.461870193481445,16,0,33.4,24.2,0.0,2,63,9,12,13,13,3,13
471,10,64,0,16.483489990234375,20,0,37.1,24.1,0.0,0,62,9,13,8,8,4,8
880,22,65,0,10.375307083129883,2,0,36.6,23.8,0.0,3,67,9,4,4,4,22,4
1356,31,65,0,10.398795127868652,3,0,36.6,23.8,0.0,3,67,9,4,6,6,22,6
676,16,65,0,10.407585144042969,4,0,36.4,23.5,0.0,3,67,9,6,8,8,31,10
404,9,65,0,10.422578811645508,1,0,36.8,23.9,0.0,3,67,9,8,10,10,16,4
948,23,65,0,10.494986534118652,8,0,36.4,23.5,0.0,2,67,9,10,6,6,9,11
336,8,65,0,10.529767990112305,6,0,36.6,23.8,0.0,3,67,9,6,10,10,23,11
1288,30,65,0,10.580497741699219,5,0,36.6,23.8,0.0,2,67,9,10,11,11,8,6
540,11,65,0,10.582371711730957,7,0,36.8,23.9,0.0,3,67,9,11,11,11,30,10
1016,25,65,0,10.72780990600586,9,0,36.7,23.9,0.0,3,67,9,11,7,7,11,7
1220,29,65,0,10.802529335021973,11,0,37.1,24.1,0.0,3,64,9,7,5,5,25,5
812,21,65,0,11.363042831420898,12,0,36.6,23.8,0.0,3,64,9,5,7,7,29,5
64,2,65,0,12.318676948547363,10,0,38.2,24.2,0.0,3,64,9,7,5,5,21,7
744,20,65,0,15.515268325805664,13,0,36.8,23.9,0.0,3,64,9,5,14,14,2,14
1084,26,65,0,15.93018913269043,19,0,38.4,24.3,0.0,2,64,9,14,13,13,20,13
268,6,65,0,16.121673583984375,17,0,37.2,23.7,0.0,3,64,9,13,12,12,26,12
608,15,65,0,16.186044692993164,18,0,36.8,23.9,0.0,2,64,9,12,14,14,6,14
1152,27,65,0,16.385881423950195,14,0,37.1,24.1,0.0,2,64,9,14,8,8,15,8
132,3,65,0,16.5003604888916,15,0,36.7,23.9,0.0,3,67,9,8,12,12,27,12
200,4,65,0,16.54605484008789,16,0,33.4,24.2,0.0,2,64,9,12,13,13,3,13
472,10,65,0,16.553701400756836,20,0,37.1,24.1,0.0,0,63,9,13,4,4,4,8
1357,31,66,0,10.608081817626953,3,0,36.6,23.8,0.0,3,68,9,4,4,4,31,6
881,22,66,0,10.655525207519531,2,0,36.6,23.8,0.0,3,68,9,4,10,10,31,4
949,23,66,0,10.656494140625,8,0,36.4,23.5,0.0,2,68,9,10,11,11,22,11
541,11,66,0,10.673784255981445,7,0,36.8,23.9,0.0,3,68,9,11,6,6,23,10
677,16,66,0,10.687253952026367,4,0,36.4,23.5,0.0,3,68,9,6,10,10,11,10
1289,30,66,0,10.69511890411377,5,0,36.6,23.8,0.0,2,68,9,10,6,6,16,6
337,8,66,0,10.720399856567383,6,0,36.6,23.8,0.0,3,68,9,6,11,11,30,11
1017,25,66,0,10.825738906860352,9,0,36.7,23.9,0.0,3,68,9,11,8,8,8,7
405,9,66,0,10.849443435668945,1,0,36.8,23.9,0.0,3,68,9,8,7,7,25,4
1221,29,66,0,10.8541898727417,11,0,37.1,24.1,0.0,3,65,9,7,5,5,9,5
813,21,66,0,11.358936309814453,12,0,36.6,23.8,0.0,3,65,9,5,7,7,29,5
65,2,66,0,12.5341796875,10,0,38.2,24.2,0.0,3,65,9,7,5,5,21,7
745,20,66,0,14.760368347167969,13,0,36.8,23.9,0.0,3,65,9,5,14,14,2,14
1085,26,66,0,15.958961486816406,19,0,38.4,24.3,0.0,2,65,9,14,13,13,20,13
269,6,66,0,16.2166805267334,17,0,37.2,23.7,0.0,3,65,9,13,12,12,26,12
609,15,66,0,16.265993118286133,18,0,36.8,23.9,0.0,2,65,9,12,14,14,6,14
1153,27,66,0,16.49136734008789,14,0,37.1,24.1,0.0,2,65,9,14,8,8,15,8
133,3,66,0,16.584897994995117,15,0,36.7,23.9,0.0,3,68,9,8,12,12,27,12
201,4,66,0,16.639217376708984,16,0,33.4,24.2,0.0,2,65,9,12,13,13,3,13
473,10,66,0,16.656349182128906,20,0,37.1,24.1,0.0,0,64,9,13,4,4,4,8
950,23,67,0,10.688000679016113,8,0,36.4,23.5,0.0,2,69,9,10,4,4,23,11
1358,31,67,0,10.807981491088867,3,0,36.6,23.8,0.0,3,69,9,4,10,10,23,6
1290,30,67,0,10.827705383300781,5,0,36.6,23.8,0.0,2,69,9,10,11,11,31,6
542,11,67,0,10.84262752532959,7,0,36.8,23.9,0.0,3,69,9,11,6,6,30,10
338,8,67,0,10.874253273010254,6,0,36.6,23.8,0.0,3,69,9,6,4,4,11,11
882,22,67,0,10.928201675415039,2,0,36.6,23.8,0.0,3,69,9,4,11,11,8,4
1018,25,67,0,10.934292793273926,9,0,36.7,23.9,0.0,3,69,9,11,7,7,22,7
1222,29,67,0,10.969117164611816,11,0,37.1,24.1,0.0,3,66,9,7,6,6,25,5
678,16,67,0,11.063807487487793,4,0,36.4,23.5,0.0,3,69,9,6,8,8,29,10
406,9,67,0,11.316360473632812,1,0,36.8,23.9,0.0,3,69,9,8,5,5,16,4
814,21,67,0,11.389196395874023,12,0,36.6,23.8,0.0,3,66,9,5,7,7,9,5
66,2,67,0,12.683431625366211,10,0,38.2,24.2,0.0,3,66,9,7,5,5,21,7
746,20,67,0,15.6466703414917,13,0,36.8,23.9,0.0,3,66,9,5,14,14,2,14
1086,26,67,0,15.999810218811035,19,0,38.4,24.3,0.0,2,66,9,14,13,13,20,13
270,6,67,0,16.322128295898438,17,0,37.2,23.7,0.0,3,66,9,13,12,12,26,12
610,15,67,0,16.356998443603516,18,0,36.8,23.9,0.0,2,66,9,12,14,14,6,14
1154,27,67,0,16.595073699951172,14,0,37.1,24.1,0.0,2,66,9,14,8,8,15,8
134,3,67,0,16.666419982910156,15,0,36.7,23.9,0.0,3,69,9,8,12,12,27,12
202,4,67,0,16.733999252319336,16,0,33.4,24.2,0.0,2,66,9,12,13,13,3,13
474,10,67,0,16.768768310546875,20,0,37.1,24.1,0.0,0,65,9,13,10,10,4,8
1291,30,68,0,10.885725021362305,5,0,36.6,23.8,0.0,2,70,9,10,11,11,30,6
543,11,68,0,10.916590690612793,7,0,36.8,23.9,0.0,3,70,9,11,10,10,30,10
951,23,68,0,10.962687492370605,8,0,36.4,23.5,0.0,2,70,9,10,7,7,11,11
1223,29,68,0,10.998196601867676,11,0,37.1,24.1,0.0,3,67,9,7,11,11,23,5
1019,25,68,0,11.01412582397461,9,0,36.7,23.9,0.0,3,70,9,11,4,4,29,7
1359,31,68,0,11.043854713439941,3,0,36.6,23.8,0.0,3,70,9,4,6,6,25,6
679,16,68,0,11.1167631149292,4,0,36.4,23.5,0.0,3,70,9,6,6,6,31,10
339,8,68,0,11.206802368164062,6,0,36.6,23.8,0.0,3,70,9,6,8,8,16,11
407,9,68,0,11.41606616973877,1,0,36.8,23.9,0.0,3,70,9,8,4,4,8,4
883,22,68,0,11.416297912597656,2,0,36.6,23.8,0.0,3,70,9,4,5,5,9,4
815,21,68,0,11.471973419189453,12,0,36.6,23.8,0.0,3,67,9,5,7,7,22,5
67,2,68,0,12.848526000976562,10,0,38.2,24.2,0.0,3,67,9,7,5,5,21,7
747,20,68,0,15.234482765197754,13,0,36.8,23.9,0.0,3,67,9,5,14,14,2,14
1087,26,68,0,16.067249298095703,19,0,38.4,24.3,0.0,2,67,9,14,13,13,20,13
271,6,68,0,16.431692123413086,17,0,37.2,23.7,0.0,3,67,9,13,12,12,26,12
611,15,68,0,16.453022003173828,18,0,36.8,23.9,0.0,2,67,9,12,14,14,6,14
1155,27,68,0,16.687793731689453,14,0,37.1,24.1,0.0,2,67,9,14,8,8,15,8
135,3,68,0,16.73929786682129,15,0,36.7,23.9,0.0,3,70,9,8,12,12,27,12
203,4,68,0,16.821529388427734,16,0,33.4,24.2,0.0,2,67,9,12,13,13,3,13
475,10,68,0,16.846126556396484,20,0,37.1,24.1,0.0,0,66,9,13,10,10,4,8
1373,23,69,0,1,8,0,36.4,23.5,0.0,2,71,9,10,11,11,23,11
1374,25,69,0,2,9,0,36.7,23.9,0.0,3,71,9,11,7,7,23,7
1377,29,69,0,3,11,0,37.1,24.1,0.0,3,68,9,7,10,10,25,5
1378,30,69,0,4,5,0,36.6,23.8,0.0,2,71,9,10,11,11,29,6
1367,11,69,0,5,7,0,36.8,23.9,0.0,3,71,9,11,4,4,30,10
1379,31,69,0,6,3,0,36.6,23.8,0.0,3,71,9,4,6,6,11,6
1369,16,69,0,7,4,0,36.4,23.5,0.0,3,71,9,6,6,6,31,10
1364,8,69,0,8,6,0,36.6,23.8,0.0,3,71,9,6,4,4,16,11
1372,22,69,0,9,2,0,36.6,23.8,0.0,3,71,9,4,5,5,8,4
1371,21,69,0,10,12,0,36.6,23.8,0.0,3,68,9,5,8,8,22,5
1365,9,69,0,11,1,0,36.8,23.9,0.0,3,71,9,8,7,7,21,4
1360,2,69,0,12,10,0,38.2,24.2,0.0,3,68,9,7,5,5,9,7
1370,20,69,0,13,13,0,36.8,23.9,0.0,3,68,9,5,14,14,2,14
1375,26,69,0,14,19,0,38.4,24.3,0.0,2,68,9,14,13,13,20,13
1363,6,69,0,15,17,0,37.2,23.7,0.0,3,68,9,13,12,12,26,12
1368,15,69,0,16,18,0,36.8,23.9,0.0,2,68,9,12,14,14,6,14
1376,27,69,0,17,14,0,37.1,24.1,0.0,2,68,9,14,8,8,15,8
1361,3,69,0,18,15,0,36.7,23.9,0.0,3,71,9,8,12,12,27,12
1362,4,69,0,19,16,0,33.4,24.2,0.0,2,68,9,12,13,13,3,13
1366,10,69,0,20,20,0,37.1,24.1,0.0,0,67,9,13,10,10,4,8
